id;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;mad;med_buf_per;pair_slope_trend;per_amp;pdfp;skew;skurt;std;stet_j;stet_k;ls;rcobor;class
3009148007177-nv;0.774999976158;0.21951200068;0.185852006078;0.268153011799;0.426048994064;0.560651004314;0.747713029385;5.35532999493e-05;115.385002136;0.15000000596;1;0.0344827994704;2.10455989838;0.707190990448;-1.89595997334;7.53010988235;0.272758990526;0.184817001224;0.720007002354;4.63883018494;0;SN
3009148007232-nv;0;0;NA;NA;NA;NA;NA;0.000184114003787;0;0;1;0;0;0;0;0;0;0;0;0;0;SN
3009148007238-nv;2.90499997139;0.0645160973072;0.00328450999223;0.00581798003986;0.00866829976439;0.0119738997892;0.0205377992243;-0.000426801008871;431.437988281;0.0799999982119;0.9354839921;-0.0344827994704;157.488998413;17.1399993896;-3.66716003418;14.86439991;1.17068004608;0.875392019749;0.38207501173;11.3316001892;0;SN
3009148007291-nv;0.324999988079;0.230768993497;0.132054001093;0.247640997171;0.406102001667;0.60165399313;0.772073984146;2.28076005442e-05;34.7533988953;0.054999999702;1;-0.119999997318;0.324326992035;0.280286997557;0.359593987465;2.8180000782;0.120071001351;0.0837441012263;0.694989979267;5.2539601326;0;SN
3009148007309-nv;1.38499999046;0.395348995924;0.0454857982695;0.060838598758;0.101085998118;0.176800996065;0.518483996391;-0.000353957992047;223.242004395;0.280000001192;0.930233001709;-0.0344827994704;7.16582012177;5.45853996277;-1.60109996796;2.37450003624;0.696717977524;0.0690556019545;0.521058022976;2.18514990807;0;SN
3009148007314-nv;0.15000000596;0.347826004028;0.156663998961;0.249210998416;0.352901995182;0.532993018627;0.819537997246;-2.44692000706e-06;22.1187000275;0.035000000149;1;0;0.15877699852;0.175566002727;-0.232674002647;0.528482019901;0.0605585984886;-0.0931027010083;0.802816987038;2.46722006798;0;SN
3009148007323-nv;0.560000002384;0.411765009165;0.141517996788;0.252371013165;0.330541014671;0.558752000332;0.862941026688;-7.35046978662e-06;81.6326980591;0.189999997616;1;-0.125;0.721868991852;0.919965028763;0.00374422990717;0.219118997455;0.30371299386;-0.135287001729;0.780861020088;3.05786991119;0;SN
3009148007372-nv;0.805000007153;0.166666999459;0.0583291985095;0.101126998663;0.133188992739;0.298896998167;0.469154000282;-5.95070996496e-05;116.175003052;0.0750000029802;1;0.0689655020833;1.70395994186;1.04103004932;-1.66676998138;4.62374019623;0.283060014248;0.0393810011446;0.559234976768;3.33196997643;0;SN
3009148007496-nv;0.735000014305;0.418604999781;0.190944999456;0.375391989946;0.593504011631;0.72154802084;0.853937983513;-5.50557997485e-05;128.440002441;0.180000007153;1;-0.0689655020833;2.13329005241;1.16012001038;-0.865498006344;0.253219991922;0.357095986605;1.31826996803;0.847607016563;2.78501009941;0;SN
3009148007572-nv;2.58999991417;0.545454978943;0.0478010997176;0.052398301661;0.111194998026;0.185775995255;0.237728998065;0.00111686997116;256.217010498;0.800000011921;0.909090995789;0;27.3138999939;15.9306001663;-0.927757024765;1.7565100193;1.41737997532;0.00308349006809;0.50896602869;4.24152994156;0.090909101069;SN
3009148007573-nv;0.764999985695;0.310344994068;0.101623997092;0.133646994829;0.24333499372;0.425650000572;0.636219024658;-5.4640298913e-05;68.9654998779;0.159999996424;1;0;1.16770005226;1.08250999451;-0.496205002069;1.56867003441;0.315896004438;0.303635001183;0.720945000648;1.67675995827;0;SN
3009148007653-nv;2.21000003815;0.0512821003795;0.0333625003695;0.0636044964194;0.135747998953;0.275849014521;0.494603008032;-0.000553150021005;204.046005249;0.0900000035763;0.948718011379;0.137931004167;45.9893989563;1.83076000214;-4.07067012787;20.7817001343;0.745064973831;2.32554006577;0.342492997646;2.02495002747;0;SN
3009148007654-nv;0.189999997616;0.235293999314;0.0852248966694;0.139134004712;0.311610996723;0.436354994774;0.616900026798;5.22182999703e-05;34.2717018127;0.035000000149;1;-0.172414004803;0.235946998;0.216144993901;-0.695132017136;2.39859008789;0.0717846006155;0.0372682996094;0.687547981739;0.63609200716;0;SN
3009148007746-nv;1.41999995708;0.27777799964;0.0949598029256;0.1580439955;0.261474013329;0.396721988916;0.622235000134;-0.000207163000596;201.632003784;0.330000013113;1;-0.0588234998286;2.23426008224;2.24078989029;0.245361000299;1.54138994217;0.647720992565;-0.807151019573;0.71802097559;7.8040599823;0.055555600673;SN
3009148007782-nv;0.204999998212;0.5;0.22222200036;0.388889014721;0.555555999279;0.722221970558;0.888889014721;-36.0597991943;36.0597991943;0.204999998212;1;-1;0.186599999666;0.33588001132;-2.60757991669e-14;0;0.204999998212;-0.545939028263;0.992699980736;0.0227400008589;0;SN
